RGPs	cluster	spot_id
NZ_JBMACK010000024.1_RGP_0	cluster_14	No spot
NZ_JANBMW010000011.1_RGP_1	cluster_14	No spot
NZ_JBJOWX010000006.1_RGP_0	cluster_14	spot_3
NZ_JAMGSJ010000045.1_RGP_0	cluster_14	No spot
NZ_JBAJWT010000028.1_RGP_0	cluster_14	spot_3
NZ_JBAIUP010000040.1_RGP_0	cluster_14	No spot
NZ_JAPCWR010000049.1_RGP_0	cluster_14	No spot
NZ_JARTYD010000007.1_RGP_1	cluster_14	spot_3
NZ_JBJLVJ010000051.1_RGP_0	cluster_14	No spot
NZ_JAKRBS010000043.1_RGP_0	cluster_14	No spot
NZ_JABVBL010000037.1_RGP_0	cluster_14	No spot
NZ_VHFV01000023.1_RGP_0	cluster_14	No spot
NZ_NGEL01000160.1_RGP_0	cluster_14	No spot
NZ_BKDF01000012.1_RGP_1	cluster_14	No spot
NZ_PRKD01000004.1_RGP_0	cluster_14	No spot
NZ_JBAJYC010000023.1_RGP_0	cluster_14	No spot
NZ_UFOO01000038.1_RGP_0	cluster_14	No spot
NZ_VHGJ01000008.1_RGP_1	cluster_14	spot_3
NZ_JASGXF010000006.1_RGP_0	cluster_14	No spot
NZ_JBFBPR010000012.1_RGP_1	cluster_14	No spot
NZ_JAKSWX010000013.1_RGP_0	cluster_14	No spot
NZ_JBNPBN010000054.1_RGP_0	cluster_14	No spot
NZ_JAKSWQ010000005.1_RGP_1	cluster_14	spot_3
NZ_JBKERV010000050.1_RGP_0	cluster_14	No spot
NZ_CAUZHX010000019.1_RGP_1	cluster_14	No spot
NZ_BKDG01000013.1_RGP_1	cluster_14	No spot
NZ_JAKSWS010000020.1_RGP_1	cluster_14	spot_3
NZ_RFBQ01000020.1_RGP_0	cluster_14	No spot
NZ_JAKSXC010000029.1_RGP_0	cluster_14	spot_3
NZ_CP191655.1_RGP_22	cluster_14	spot_3
NZ_JALKOI010000040.1_RGP_0	cluster_14	No spot
NZ_JEVY01000021.1_RGP_0	cluster_5749	No spot
NZ_JANBMR010000004.1_RGP_1	cluster_5749	No spot
NZ_JAGTAI010000051.1_RGP_0	cluster_5749	No spot
NZ_JAGFEK010000002.1_RGP_1	cluster_5749	No spot
NZ_JAIWSY010000043.1_RGP_0	cluster_5749	No spot
NZ_JEVV01000031.1_RGP_0	cluster_5749	No spot
NZ_JAIWVB010000055.1_RGP_0	cluster_5749	No spot
NZ_VAHA01000085.1_RGP_0	cluster_8451	No spot
NZ_NQXO01000008.1_RGP_0	cluster_8451	spot_29
NZ_QXOP01000067.1_RGP_1	cluster_8451	spot_29
NZ_JFXH01000006.1_RGP_1	cluster_8451	spot_29
NZ_CM125926.1_RGP_41	cluster_8451	spot_29
NZ_CP018254.1_RGP_42	cluster_8451	spot_29
NZ_AYGK01000073.1_RGP_3	cluster_8451	spot_29
NZ_CP033876.1_RGP_38	cluster_8451	spot_29
NZ_JABLWO010000003.1_RGP_3	cluster_8451	spot_29
NZ_JBPSBV010000018.1_RGP_0	cluster_8451	spot_29
NZ_RFDM01000003.1_RGP_2	cluster_8451	spot_29
NZ_JMOL01000009.1_RGP_1	cluster_8451	spot_29
NZ_JAIEVH010000004.1_RGP_3	cluster_8451	spot_29
NZ_AYFH01000099.1_RGP_2	cluster_8451	spot_29
NZ_NLCO01000052.1_RGP_0	cluster_8451	spot_29
NZ_CP121586.1_RGP_35	cluster_8451	spot_29
NZ_JARVYD010000005.1_RGP_3	cluster_8451	spot_29
NZ_JANBNV010000001.1_RGP_7	cluster_8451	spot_29
NZ_JAVDNJ010000013.1_RGP_0	cluster_8451	No spot
NZ_JADPHK010000008.1_RGP_0	cluster_8451	spot_29
NZ_JBMBUR010000002.1_RGP_9	cluster_8451	spot_29
NZ_JABLVW010000001.1_RGP_4	cluster_8451	spot_29
NZ_CP169782.1_RGP_39	cluster_8451	spot_29
NZ_MWPO01000276.1_RGP_0	cluster_8451	spot_29
NZ_JBMPIB010000005.1_RGP_3	cluster_8451	spot_29
NZ_CP027611.1_RGP_41	cluster_8451	spot_29
NZ_JPXZ01000025.1_RGP_4	cluster_8451	spot_29
NZ_QXOX01000060.1_RGP_1	cluster_8451	spot_29
NZ_MWPK01000146.1_RGP_0	cluster_8451	spot_29
NZ_JAADZR010000002.1_RGP_26	cluster_8451	spot_29
NZ_CP033869.1_RGP_43	cluster_8451	spot_29
NZ_QXPB01000044.1_RGP_2	cluster_8451	spot_29
NZ_JACDYO010000001.1_RGP_5	cluster_8451	spot_29
NZ_JAHKDZ010000003.1_RGP_2	cluster_8451	spot_29
NZ_CP169298.1_RGP_38	cluster_8451	spot_29
NZ_QXNZ01000203.1_RGP_0	cluster_8451	spot_29
NZ_LUUY01000490.1_RGP_0	cluster_8451	No spot
NZ_CP169809.1_RGP_42	cluster_8451	spot_29
NZ_CP104907.1_RGP_37	cluster_8451	spot_29
NZ_CP026711.1_RGP_45	cluster_8451	spot_29
NZ_JARTXX010000085.1_RGP_1	cluster_8451	No spot
NZ_QYCW01000001.1_RGP_3	cluster_8451	spot_29
NZ_NCYV01000132.1_RGP_0	cluster_8451	spot_29
NZ_VHHC01000001.1_RGP_0	cluster_8451	spot_29
NZ_JBNFQE010000001.1_RGP_2	cluster_8451	spot_29
NZ_VHGM01000014.1_RGP_0	cluster_8451	spot_29
NZ_LUVL01000373.1_RGP_0	cluster_8451	spot_29
NZ_SGSN01000201.1_RGP_0	cluster_8451	spot_29
NZ_CP169842.1_RGP_39	cluster_8451	spot_29
NZ_MWPM01000371.1_RGP_0	cluster_8451	spot_29
NZ_JABLVX010000001.1_RGP_3	cluster_8451	spot_29
NZ_JABLVZ010000001.1_RGP_5	cluster_8451	spot_29
NZ_JABLWP010000005.1_RGP_2	cluster_8451	No spot
NZ_JABLVE010000001.1_RGP_4	cluster_8451	spot_29
NZ_MSPM01000075.1_RGP_3	cluster_8451	spot_29
NZ_JBPEKV010000006.1_RGP_1	cluster_8451	spot_29
NZ_JAIEUT010000032.1_RGP_0	cluster_8451	spot_29
NZ_CP009534.1_RGP_38	cluster_8451	spot_29
NZ_NCXV01000092.1_RGP_1	cluster_8451	spot_29
NZ_VMAQ01000006.1_RGP_1	cluster_8451	spot_29
NZ_LLEH01000008.1_RGP_1	cluster_8451	spot_29
NZ_MSOI01000045.1_RGP_1	cluster_8451	spot_29
NZ_LLHX01000041.1_RGP_0	cluster_8451	spot_29
NZ_JAJDFW010000020.1_RGP_6	cluster_8451	spot_29
NZ_JBPEKZ010000051.1_RGP_0	cluster_8451	No spot
NZ_JAIEVE010000001.1_RGP_4	cluster_8451	spot_29
NZ_QXPJ01000028.1_RGP_3	cluster_8451	spot_29
NZ_MPBY01000002.1_RGP_38	cluster_8451	spot_29
NZ_JABLVV010000017.1_RGP_0	cluster_8451	spot_29
NZ_WKJS01000022.1_RGP_3	cluster_8451	spot_29
NZ_JAECTU010000002.1_RGP_3	cluster_8451	spot_29
NZ_JAAXKV010000010.1_RGP_3	cluster_8451	spot_29
NZ_QXPM01000153.1_RGP_3	cluster_8451	spot_29
NZ_QYCX01000002.1_RGP_2	cluster_8451	spot_29
NZ_NEQA01000013.1_RGP_0	cluster_8451	spot_29
NZ_JAIWTM010000019.1_RGP_0	cluster_8451	spot_29
NZ_JBDGHF010000042.1_RGP_0	cluster_8451	No spot
NZ_JBDGGZ010000009.1_RGP_1	cluster_8451	spot_29
NZ_CP009257.1_RGP_49	cluster_8451	spot_29
NZ_NCZR01000137.1_RGP_3	cluster_8451	spot_29
NZ_JAUENC010000016.1_RGP_0	cluster_8451	spot_29
NZ_CAJHHS010000020.1_RGP_1	cluster_2528	No spot
NZ_JRTZ01000021.1_RGP_1	cluster_2528	No spot
NZ_JAVIEQ010000023.1_RGP_1	cluster_2528	No spot
NZ_JBPTSY010000010.1_RGP_1	cluster_2528	No spot
NZ_JBQAVF010000031.1_RGP_1	cluster_2528	No spot
NZ_JAUEOA010000155.1_RGP_0	cluster_2528	No spot
NZ_JASKIF010000034.1_RGP_0	cluster_2528	No spot
NZ_JBAIUA010000001.1_RGP_10	cluster_2528	No spot
NZ_JBLYTL010000089.1_RGP_0	cluster_2528	No spot
NZ_JAXOSQ010000170.1_RGP_0	cluster_2528	No spot
NZ_JBQAUL010000019.1_RGP_1	cluster_2528	No spot
NZ_JACBOL010000008.1_RGP_1	cluster_2528	No spot
NZ_JBJOXA010000054.1_RGP_0	cluster_2528	No spot
NZ_JBHYCI010000050.1_RGP_0	cluster_2528	No spot
NZ_JBMMJI010000045.1_RGP_0	cluster_2528	No spot
NZ_JARVYU010000054.1_RGP_0	cluster_2528	No spot
NZ_JBAIVH010000053.1_RGP_0	cluster_2528	No spot
NZ_CAYABG010000056.1_RGP_0	cluster_2528	No spot
NZ_MAKO01000071.1_RGP_1	cluster_2528	No spot
NZ_CAUZCM010000094.1_RGP_0	cluster_2914	No spot
NZ_LLGL01000030.1_RGP_0	cluster_2914	No spot
NZ_CP175867.1_RGP_0	cluster_10100	No spot
NZ_JARCXT010000162.1_RGP_0	cluster_10100	No spot
NZ_CP040052.1_RGP_0	cluster_10100	No spot
NZ_JAAGTO010000059.1_RGP_0	cluster_10100	No spot
NZ_JARCUJ010000057.1_RGP_0	cluster_10100	No spot
NZ_JBMEUP010000188.1_RGP_0	cluster_10100	No spot
NZ_VHGW01000107.1_RGP_0	cluster_10100	No spot
NZ_RKJG01000001.1_RGP_0	cluster_10100	No spot
NZ_JBJWEE010000015.1_RGP_0	cluster_10100	No spot
NZ_SMUR01000051.1_RGP_0	cluster_10100	No spot
NZ_JAENTD010000040.1_RGP_0	cluster_10100	No spot
NZ_LRDZ01000042.1_RGP_0	cluster_10100	No spot
NZ_CP050423.1_RGP_0	cluster_10100	No spot
NZ_CP175855.1_RGP_0	cluster_10100	No spot
NZ_JAAGSF010000050.1_RGP_0	cluster_10100	No spot
NZ_CP050407.1_RGP_0	cluster_10100	No spot
NZ_JAAGST010000063.1_RGP_0	cluster_10100	No spot
NZ_KE340366.1_RGP_2	cluster_46	spot_5
NZ_JAHKCY010000116.1_RGP_0	cluster_2231	No spot
NZ_JAUEOR010000066.1_RGP_0	cluster_2231	No spot
NZ_JAUEMO010000128.1_RGP_0	cluster_2231	No spot
NZ_JBMACM010000109.1_RGP_0	cluster_2231	No spot
NZ_JABESM010000123.1_RGP_0	cluster_2231	No spot
NZ_JAXMQN010000092.1_RGP_0	cluster_2231	No spot
NZ_LYNS01000006.1_RGP_0	cluster_2231	No spot
NZ_JABVBM010000116.1_RGP_0	cluster_2231	No spot
NZ_JAYJKD010000089.1_RGP_0	cluster_2231	No spot
NZ_NJIB01000084.1_RGP_0	cluster_2231	No spot
NZ_JAUENV010000035.1_RGP_0	cluster_2231	No spot
NZ_JAHKDH010000120.1_RGP_0	cluster_2231	No spot
NZ_MSOL01000065.1_RGP_0	cluster_2231	No spot
NZ_JABETD010000024.1_RGP_0	cluster_2231	No spot
NZ_JBBOMM010000009.1_RGP_1	cluster_5012	spot_36
NZ_JAPQYM010000008.1_RGP_1	cluster_5012	spot_36
NZ_CP190359.1_RGP_15	cluster_5012	spot_36
NZ_AYGK01000123.1_RGP_0	cluster_5012	No spot
NZ_JAJBHC010000001.1_RGP_14	cluster_5012	spot_36
NZ_CP096693.1_RGP_14	cluster_5012	spot_36
NZ_CP096764.1_RGP_13	cluster_5012	spot_36
NZ_CP096753.1_RGP_13	cluster_5012	spot_36
NZ_CP096692.1_RGP_14	cluster_5012	spot_36
NZ_CAJHGB010000008.1_RGP_1	cluster_5012	spot_36
NZ_JBPSCF010000007.1_RGP_1	cluster_5012	spot_36
NZ_CP060732.1_RGP_15	cluster_5012	spot_36
NZ_CP174090.1_RGP_14	cluster_5012	spot_36
NZ_NGDS01000141.1_RGP_0	cluster_5012	spot_36
NZ_CP059386.1_RGP_11	cluster_5012	spot_36
NZ_LFHC01000029.1_RGP_0	cluster_5012	spot_36
NZ_JAVDMC010000007.1_RGP_1	cluster_5012	spot_36
NZ_CP091363.1_RGP_12	cluster_5012	spot_36
NZ_CP077843.1_RGP_13	cluster_5012	spot_36
NZ_JFDR01000017.1_RGP_0	cluster_5012	spot_36
NZ_UFMQ01000011.1_RGP_0	cluster_5012	spot_36
NZ_JAEPVW020000001.1_RGP_6	cluster_5012	spot_36
NZ_JBDGEP010000008.1_RGP_1	cluster_5012	spot_36
NZ_JAFMOP020000018.1_RGP_0	cluster_5012	spot_36
NZ_JANYTG010000005.1_RGP_1	cluster_5012	spot_36
NZ_RFDE01000018.1_RGP_0	cluster_5012	spot_36
NZ_JAXOQX010000008.1_RGP_1	cluster_5012	spot_36
NZ_NGIM01000052.1_RGP_0	cluster_5012	spot_36
NZ_JADVKP010000006.1_RGP_1	cluster_5012	spot_36
NZ_PRFI01000002.1_RGP_1	cluster_5012	spot_36
NZ_RFCV01000008.1_RGP_1	cluster_5012	spot_36
NZ_JBDXWT010000062.1_RGP_1	cluster_5012	spot_36
NZ_JABLVA010000008.1_RGP_1	cluster_5012	spot_36
NZ_CP131893.1_RGP_15	cluster_5012	spot_36
NZ_JBBKCJ010000027.1_RGP_0	cluster_5012	No spot
NZ_CP020586.1_RGP_13	cluster_5012	spot_36
NZ_JBNOOV010000006.1_RGP_1	cluster_5012	spot_36
NZ_JBBOMP010000008.1_RGP_1	cluster_5012	spot_36
NZ_MDTT01000043.1_RGP_1	cluster_5012	spot_36
NZ_RFDD01000015.1_RGP_0	cluster_5012	spot_36
NZ_NGGY01000072.1_RGP_0	cluster_5012	spot_36
NZ_ASGB01000084.1_RGP_0	cluster_5012	spot_36
NZ_JAZDTA010000007.1_RGP_1	cluster_5012	spot_36
NZ_CP169852.1_RGP_15	cluster_5012	spot_36
NZ_NGDD01000016.1_RGP_1	cluster_5012	spot_36
NZ_CP147665.1_RGP_14	cluster_5012	spot_36
NZ_CP196985.1_RGP_16	cluster_5012	spot_36
NZ_JABJRO010000046.1_RGP_0	cluster_5012	spot_36
NZ_VAQH01000021.1_RGP_1	cluster_5012	spot_36
NZ_JBODQI010000009.1_RGP_1	cluster_5012	spot_36
NZ_JBNPPD010000004.1_RGP_15	cluster_5012	spot_36
NZ_JAPWJR010000008.1_RGP_1	cluster_5012	spot_36
NZ_JAXORY010000008.1_RGP_1	cluster_5012	spot_36
NZ_NXDV01000024.1_RGP_0	cluster_5012	spot_36
NZ_JBDGET010000007.1_RGP_1	cluster_5012	spot_36
NZ_CP117728.1_RGP_13	cluster_5012	spot_36
NZ_JFEZ01000004.1_RGP_1	cluster_5012	spot_36
NZ_CP027607.1_RGP_13	cluster_5012	spot_36
NZ_JBJLVP010000010.1_RGP_1	cluster_5012	spot_36
NZ_CP096702.1_RGP_14	cluster_5012	spot_36
NZ_KE340373.1_RGP_1	cluster_5012	spot_36
NZ_CP157260.1_RGP_13	cluster_5012	spot_36
NZ_JABMJB010000007.1_RGP_1	cluster_5012	spot_36
NZ_CP094283.1_RGP_14	cluster_5012	spot_36
NZ_JAXOQR010000011.1_RGP_0	cluster_5012	spot_36
NZ_UCTG02000049.1_RGP_1	cluster_5012	spot_36
NZ_CP016300.1_RGP_13	cluster_5012	spot_36
NZ_JAENTE010000005.1_RGP_1	cluster_5012	spot_36
NZ_JACDYZ010000007.1_RGP_1	cluster_5012	spot_36
NZ_UFRK01000001.1_RGP_15	cluster_5012	spot_36
NZ_JABLVZ010000022.1_RGP_0	cluster_5012	spot_36
NZ_AYGG01000011.1_RGP_1	cluster_5012	spot_36
NZ_JAQSVA010000002.1_RGP_1	cluster_5012	spot_36
NZ_JZIX02000001.1_RGP_1	cluster_5012	spot_36
NZ_JASNWS010000008.1_RGP_1	cluster_5012	spot_36
NZ_JAOBQI010000006.1_RGP_1	cluster_5012	spot_36
NZ_CP104351.1_RGP_16	cluster_5012	spot_36
NZ_CP091370.1_RGP_15	cluster_5012	spot_36
NZ_JBBOMQ010000008.1_RGP_1	cluster_5012	spot_36
NZ_CP169375.1_RGP_10	cluster_5012	spot_36
NZ_CP096727.1_RGP_15	cluster_5012	spot_36
NZ_CP096894.1_RGP_13	cluster_5012	spot_36
NZ_CAJHGX010000008.1_RGP_1	cluster_5012	spot_36
NZ_RPSL01000051.1_RGP_0	cluster_5012	spot_36
NZ_LLCO01000085.1_RGP_1	cluster_5012	spot_36
NZ_AMFS01000036.1_RGP_0	cluster_5012	spot_36
NZ_JAVDNC010000005.1_RGP_1	cluster_5012	spot_36
NZ_JSCU01000077.1_RGP_1	cluster_5012	spot_36
NZ_JBJLVY010000005.1_RGP_1	cluster_5012	spot_36
NZ_LRMI02000020.1_RGP_1	cluster_5012	spot_36
NZ_CP099857.1_RGP_13	cluster_5012	spot_36
NZ_CP096768.1_RGP_11	cluster_5012	spot_36
NZ_CP091371.1_RGP_16	cluster_5012	spot_36
NZ_JAAGWU010000001.1_RGP_15	cluster_5012	spot_36
NZ_ALPW01000003.1_RGP_0	cluster_5012	spot_36
NZ_CP169859.1_RGP_11	cluster_5012	spot_36
NZ_CP087331.1_RGP_11	cluster_5012	spot_36
NZ_VKRC01000006.1_RGP_0	cluster_5012	spot_36
NZ_CP026943.1_RGP_13	cluster_5012	spot_36
NZ_NGGM01000038.1_RGP_1	cluster_5012	spot_36
NZ_JAXOSH010000007.1_RGP_1	cluster_5012	spot_36
NZ_JAKZFH010000009.1_RGP_1	cluster_5012	spot_36
NZ_CP087309.1_RGP_11	cluster_5012	spot_36
NZ_CP179699.1_RGP_13	cluster_5012	spot_36
NZ_CP102580.1_RGP_13	cluster_5012	spot_36
NZ_UCSH02000048.1_RGP_1	cluster_5012	spot_36
NZ_CP033862.1_RGP_17	cluster_5012	spot_36
NZ_NGHY01000027.1_RGP_1	cluster_5012	spot_36
NZ_SNVP01000131.1_RGP_1	cluster_5012	spot_36
NZ_CP040425.1_RGP_16	cluster_5012	spot_36
NZ_JBNPBN010000014.1_RGP_0	cluster_5012	spot_36
NZ_CP086759.1_RGP_13	cluster_5012	spot_36
NZ_JANKJZ010000010.1_RGP_1	cluster_5012	spot_36
NZ_JABTWN010000022.1_RGP_1	cluster_5012	spot_36
NZ_JABJRJ010000033.1_RGP_3	cluster_5012	spot_36
NZ_CP061525.1_RGP_16	cluster_5012	spot_36
NZ_JAWWQY010000017.1_RGP_1	cluster_5012	spot_36
NZ_KB849243.1_RGP_1	cluster_5012	spot_36
NZ_CP191379.1_RGP_14	cluster_5012	spot_36
NZ_LLCT01001374.1_RGP_1	cluster_5012	spot_36
NZ_JAKSXE010000050.1_RGP_0	cluster_5012	spot_36
NZ_JFEQ01000008.1_RGP_1	cluster_5012	spot_36
NZ_JAXORW010000006.1_RGP_1	cluster_5012	spot_36
NZ_CP169823.1_RGP_13	cluster_5012	spot_36
NZ_JBJIQN010000008.1_RGP_1	cluster_5012	spot_36
NZ_CP096757.1_RGP_12	cluster_5012	spot_36
NZ_JAXKQU010000009.1_RGP_1	cluster_5012	spot_36
NZ_PHJY02000001.1_RGP_0	cluster_5012	spot_36
NZ_JADPZZ010000018.1_RGP_0	cluster_5012	spot_36
NZ_CP169819.1_RGP_9	cluster_5012	spot_36
NZ_JEVZ02000001.1_RGP_32	cluster_507	spot_120
NZ_JAAGTI010000006.1_RGP_1	cluster_507	spot_120
NZ_JAYWZD010000014.1_RGP_0	cluster_507	spot_120
NZ_CP043180.1_RGP_32	cluster_507	spot_120
NZ_JAUEOK010000062.1_RGP_0	cluster_507	spot_120
NZ_CP163382.1_RGP_33	cluster_507	spot_120
NZ_JBIMBR010000003.1_RGP_3	cluster_507	spot_120
NZ_CAXNZZ010000002.1_RGP_2	cluster_507	spot_120
NZ_CAUZCM010000010.1_RGP_1	cluster_507	spot_120
NZ_JAVDMK010000002.1_RGP_4	cluster_507	spot_120
NZ_JBIMAK010000003.1_RGP_2	cluster_507	spot_120
NZ_JAVLVY010000002.1_RGP_2	cluster_507	spot_120
NZ_JAYXBF010000015.1_RGP_0	cluster_507	spot_120
NZ_JFFD01000006.1_RGP_2	cluster_507	spot_120
NZ_JFEB02000003.1_RGP_5	cluster_507	spot_120
NZ_CACSHE010000022.1_RGP_0	cluster_507	spot_120
NZ_RFBQ01000002.1_RGP_5	cluster_507	spot_120
NZ_JAVLVV010000003.1_RGP_5	cluster_507	spot_120
NZ_JAKIIL010000007.1_RGP_2	cluster_507	spot_120
NZ_JBJOWH010000003.1_RGP_3	cluster_507	spot_120
NZ_JBJOWS010000015.1_RGP_0	cluster_507	spot_120
NZ_CP033876.1_RGP_34	cluster_507	spot_120
NZ_JBMACK010000064.1_RGP_0	cluster_507	No spot
NZ_UFKV01000002.1_RGP_11	cluster_507	spot_120
NZ_JAVLWA010000003.1_RGP_4	cluster_507	spot_120
NZ_JFXH01000001.1_RGP_2	cluster_507	spot_120
NZ_JBLZGS010000003.1_RGP_4	cluster_507	spot_120
NZ_UFDH01000002.1_RGP_6	cluster_507	spot_120
NZ_JAYXAO010000017.1_RGP_1	cluster_507	spot_120
NZ_JAOVZL010000001.1_RGP_2	cluster_507	spot_120
NZ_JARVZD010000003.1_RGP_3	cluster_507	spot_120
NZ_JADVME010000002.1_RGP_2	cluster_507	spot_120
NZ_AP023077.1_RGP_30	cluster_507	spot_120
NZ_JAXORJ010000002.1_RGP_3	cluster_507	spot_120
NZ_JACYXX010000002.1_RGP_3	cluster_507	spot_120
NZ_VNWR01000023.1_RGP_3	cluster_507	spot_120
NZ_LLDB01000058.1_RGP_0	cluster_507	spot_120
NZ_VKQV01000002.1_RGP_1	cluster_507	spot_120
NZ_JANBMX010000023.1_RGP_0	cluster_507	spot_120
NZ_JEXU01000005.1_RGP_0	cluster_507	spot_120
NZ_JAJBHY010000001.1_RGP_33	cluster_507	spot_120
NZ_UFIH01000002.1_RGP_2	cluster_507	spot_120
NZ_CP169782.1_RGP_29	cluster_507	spot_120
NZ_JARVZR010000001.1_RGP_2	cluster_507	spot_120
NZ_JABVBL010000042.1_RGP_0	cluster_507	No spot
NZ_OVCA01000005.1_RGP_1	cluster_507	spot_120
NZ_JARTXU010000027.1_RGP_2	cluster_507	spot_120
NZ_JBMBUS010000021.1_RGP_1	cluster_507	spot_120
NZ_OZ197095.1_RGP_32	cluster_507	spot_120
NZ_JARVYG010000002.1_RGP_2	cluster_507	spot_120
NZ_CAUZJW010000004.1_RGP_3	cluster_507	spot_120
NZ_JARVYZ010000002.1_RGP_3	cluster_507	spot_120
NZ_NGIB01000025.1_RGP_2	cluster_507	spot_120
NZ_ASFV01000012.1_RGP_3	cluster_507	spot_120
NZ_JASGYB010000006.1_RGP_0	cluster_9191	No spot
NZ_JBEADT010000082.1_RGP_0	cluster_9191	No spot
NZ_JBJWDY010000086.1_RGP_0	cluster_9191	No spot
NZ_VHFI01000016.1_RGP_0	cluster_9191	No spot
NZ_WJHN01000020.1_RGP_0	cluster_5849	spot_38
NZ_JABLWG010000003.1_RGP_4	cluster_5849	spot_38
NZ_JEVY01000007.1_RGP_2	cluster_5849	spot_38
NZ_CP049240.1_RGP_32	cluster_5849	spot_38
NZ_CP169788.1_RGP_35	cluster_5849	spot_38
NZ_JAYXEV010000008.1_RGP_2	cluster_5849	spot_38
NZ_JBAIVE010000002.1_RGP_2	cluster_5849	spot_38
NZ_KB849965.1_RGP_4	cluster_5849	spot_38
NZ_CP010781.1_RGP_33	cluster_5849	spot_38
NZ_JAIWUN010000004.1_RGP_3	cluster_5849	spot_38
NZ_JARVZD010000003.1_RGP_5	cluster_5849	spot_38
NZ_JBMBUV010000004.1_RGP_2	cluster_5849	spot_38
NZ_CP049314.1_RGP_35	cluster_5849	spot_38
NZ_CP163382.1_RGP_31	cluster_5849	spot_38
NZ_ASFZ01000002.1_RGP_3	cluster_5849	spot_38
NZ_JACDYN010000002.1_RGP_4	cluster_5849	spot_38
NZ_JAAGTI010000012.1_RGP_0	cluster_5849	spot_38
NZ_JBMBUX010000002.1_RGP_5	cluster_5849	spot_38
NZ_CP087374.1_RGP_36	cluster_5849	spot_38
NZ_CACSHE010000016.1_RGP_2	cluster_5849	spot_38
NZ_AMGG01000002.1_RGP_3	cluster_5849	spot_38
NZ_JBLIOS010000039.1_RGP_0	cluster_5849	spot_38
NZ_JARVYG010000002.1_RGP_3	cluster_5849	spot_38
NZ_CAKKOL010000008.1_RGP_1	cluster_5849	spot_38
NZ_CP115632.1_RGP_36	cluster_5849	spot_38
NZ_VHEE01000012.1_RGP_0	cluster_5849	spot_38
NZ_JAIEWC010000011.1_RGP_2	cluster_5849	spot_38
NZ_ASFX01000049.1_RGP_2	cluster_5849	spot_38
NZ_CAXYND010000002.1_RGP_36	cluster_5849	spot_38
NZ_AMIV01000351.1_RGP_2	cluster_5849	spot_38
NZ_CP087298.1_RGP_31	cluster_5849	spot_38
NZ_JADOYX010000002.1_RGP_2	cluster_5849	spot_38
NZ_JARVZE010000002.1_RGP_2	cluster_5849	spot_38
NZ_LRDU01000020.1_RGP_2	cluster_5849	spot_38
NZ_JFEB02000003.1_RGP_3	cluster_5849	spot_38
NZ_CP123854.1_RGP_27	cluster_5849	spot_38
NZ_LRDZ01000016.1_RGP_4	cluster_5849	spot_38
NZ_CP156044.1_RGP_38	cluster_5849	spot_38
NZ_CP033876.1_RGP_32	cluster_5849	spot_38
NZ_RFFE01000003.1_RGP_1	cluster_5849	spot_38
NZ_JAXORJ010000002.1_RGP_4	cluster_5849	spot_38
NZ_CP115621.1_RGP_31	cluster_5849	spot_38
NZ_CP076821.1_RGP_39	cluster_5849	spot_38
NZ_VKQV01000008.1_RGP_1	cluster_5849	spot_38
NZ_CAXNZY010000001.1_RGP_2	cluster_5849	spot_38
NZ_JAENTD010000053.1_RGP_0	cluster_5849	spot_38
NZ_PXHY01000002.1_RGP_3	cluster_5849	spot_38
NZ_CP154372.1_RGP_39	cluster_5849	spot_38
NZ_JBAITL010000002.1_RGP_2	cluster_5849	spot_38
NZ_KK211433.1_RGP_5	cluster_5849	spot_38
NZ_JBMEUP010000013.1_RGP_0	cluster_5849	spot_38
NZ_JABLWB010000001.1_RGP_2	cluster_5849	spot_38
NZ_JABLWA010000011.1_RGP_2	cluster_5849	spot_38
NZ_JBNPBK010000004.1_RGP_3	cluster_5849	spot_38
NZ_JBJOWK010000006.1_RGP_1	cluster_5849	spot_38
NZ_CAJHHV010000017.1_RGP_1	cluster_5849	spot_38
NZ_VHGW01000023.1_RGP_1	cluster_5849	spot_38
NZ_UFMF01000003.1_RGP_2	cluster_5849	spot_38
NZ_NIWK01000002.1_RGP_2	cluster_5849	spot_38
NZ_JANBNE010000004.1_RGP_2	cluster_5849	spot_38
NZ_JACDYW010000002.1_RGP_3	cluster_5849	spot_38
NZ_AMGF01000005.1_RGP_3	cluster_5849	spot_38
NZ_CP040080.1_RGP_30	cluster_5849	spot_38
NZ_OVCM01000004.1_RGP_4	cluster_5849	spot_38
NZ_CP130628.2_RGP_36	cluster_5849	spot_38
NZ_JARCXW010000011.1_RGP_1	cluster_5849	No spot
NZ_VNWR01000023.1_RGP_2	cluster_5849	spot_38
NZ_VHFU01000015.1_RGP_2	cluster_5849	spot_38
NZ_JEZJ01000002.1_RGP_2	cluster_5849	spot_38
NZ_JBMACA010000053.1_RGP_0	cluster_5849	No spot
NZ_UFKV01000002.1_RGP_10	cluster_5849	spot_38
NZ_WIOB01000001.1_RGP_3	cluster_5849	spot_38
NZ_JBLKPZ010000013.1_RGP_1	cluster_5849	spot_38
NZ_ASFV01000012.1_RGP_2	cluster_5849	spot_38
NZ_PYCW01000005.1_RGP_1	cluster_5849	spot_38
NZ_CP050403.1_RGP_42	cluster_5849	spot_38
NZ_CP030106.1_RGP_35	cluster_5849	spot_38
NZ_JAKIIL010000006.1_RGP_1	cluster_5849	spot_38
NZ_JAIWVB010000004.1_RGP_1	cluster_5849	spot_38
